date,gpu,engines,family,model,weights,kv_cache,benchmark,metric,value,n,harness,engine_version,source_tag,notes
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,tau-bench airline,pass^2,0.5,50,"tau2-bench 1.0.x, user simulator and judge Claude Sonnet 4.5",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,SWE-bench Verified (first 100),resolved,0.13,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,SWE-bench Verified (first 100),empty patches,0.74,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,SWE-bench Verified (first 100),patches that did not apply,0.02,100,"mini-swe-agent 2.4.6, step limit 75; swebench 5.0.2",vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, schema mode, 300-token cap",entity F1,0.5021,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, schema mode, 300-token cap",exact set,0.394,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, schema mode, 300-token cap",unparsed answers,0.263,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, json mode, 300-token cap",entity F1,0.4877,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, json mode, 300-token cap",exact set,0.391,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, json mode, 300-token cap",unparsed answers,0.271,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, free mode, 300-token cap",entity F1,0.5097,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, free mode, 300-token cap",exact set,0.398,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, free mode, 300-token cap",unparsed answers,0.254,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, schema mode, 2,000-token cap",entity F1,0.7192,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, schema mode, 2,000-token cap",exact set,0.477,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, schema mode, 2,000-token cap",unparsed answers,0.001,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, json mode, 2,000-token cap",entity F1,0.7072,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, json mode, 2,000-token cap",exact set,0.458,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, json mode, 2,000-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, free mode, 2,000-token cap",entity F1,0.7199,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, free mode, 2,000-token cap",exact set,0.482,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
2026-09-10,RTX PRO 6000 Blackwell SE 96 GB,2,gpt-oss-120b,openai/gpt-oss-120b,MXFP4 (publisher),auto,"CoNLL-2003 extraction, free mode, 2,000-token cap",unparsed answers,0.0,1000,scripts/extraction.py,vLLM 0.28.0,gptoss,the only precision published; reasoning parser openai_gptoss
